kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,sciname_IN_GROOT,Mean_Root_diameter,Root_branching_density,Root_branching_ratio,Root_C_concentration,Root_C_N_ratio,Root_Ca_concentration,Root_K_concentration,Root_length_density_volume,Root_lifespan_mean,Root_lifespan_median,Root_lignin_concentration,Root_Mg_concentration,Root_Mn_concentration,Root_mycorrhizal colonization,Root_N_concentration,Root_P_concentration,Root_tissue_density,Rooting_depth,Specific_root_length,Specific_root_respiration,Root_litter_mass_loss_rate,Root_mass_fraction,Specific_root_area,Root_dry_matter_content,Root_mass_density,Lateral_spread,Coarse_root_fine_root_mass_ratio,Fine_root_mass_leaf_mass_ratio,Root_N_P_ratio,Root_total_structural_carbohydrate_concentration,Root_turnover_rate,Root_production,Root_stele_diameter,Root_stele_fraction,Net_nitrogen_uptake_rate,Root_vessel_diameter
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Eragrostis,Eragrostis,spectabilis,Eragrostis spectabilis,Eragrostis spectabilis,Eragrostis_spectabilis,1,NO,Eragrostis spectabilis,Eragrostis spectabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erechtites,Erechtites,hieraciifolius,Erechtites hieraciifolius,Erechtites hieraciifolius,Erechtites_hieraciifolius,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erigeron,Erigeron,annuus,Erigeron annuus,Erigeron annuus,Erigeron_annuus,1,NO,Erigeron annuus,Erigeron annuus,Erigeron annuus,0.2483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,0.32875817,NA,62.7520477,NA,NA,0.383161658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erigeron,Erigeron,strigosus,Erigeron strigosus,Erigeron strigosus,Erigeron_strigosus,1,NO,Erigeron strigosus,Erigeron strigosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Eutrochium,Eutrochium,maculatum,Eutrochium maculatum,Eutrochium maculatum,Eutrochium_maculatum,1,NO,Eupatorium maculatum,Eupatorium maculatum,Eupatorium maculatum,NA,NA,NA,391.6755931,62.82345083,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.482349502,NA,NA,NA,20.60047737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Eupatorium,Eupatorium,perfoliatum,Eupatorium perfoliatum,Eupatorium perfoliatum,Eupatorium_perfoliatum,1,NO,Eupatorium perfoliatum,Eupatorium perfoliatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,corollata,Euphorbia corollata,Euphorbia corollata,Euphorbia_corollata,1,NO,Euphorbia corollata,NA,Euphorbia corollata,0.3749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,1.51,25.8992118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,geyeri,Euphorbia geyeri,Euphorbia geyeri,Euphorbia_geyeri,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,glyptosperma,Euphorbia glyptosperma,Euphorbia glyptosperma,Euphorbia_glyptosperma,1,NO,Euphorbia glyptosperma,Euphorbia glyptosperma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Euthamia,Euthamia,graminifolia,Euthamia graminifolia,Euthamia graminifolia,Euthamia_graminifolia,1,NO,Euthamia graminifolia,Solidago graminifolia,Solidago graminifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Festuca,Festuca,ovina,Festuca ovina,Festuca ovina,Festuca_ovina,1,NO,Festuca ovina,Festuca ovina,Festuca ovina,0.205406167,NA,NA,451.0411777,54.68137528,0.818391579,3.73754103,NA,NA,NA,161.278391,NA,NA,43.64582825,7.790299962,1.210160751,0.18,0.275025,180.6632143,43.438475,NA,0.346186217,1110,0.15069366,NA,0.5,NA,2.2,NA,NA,0.9255,3435,46.94566665,0.152988375,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Festuca,Festuca,guestfalica,Festuca guestfalica,Festuca guestfalica,Festuca_guestfalica,1,NO,Festuca guestfalica,Festuca guestfalica,Festuca guestfalica,0.124066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482894737,NA,168.2996042,NA,NA,0.780297661,654.3728168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Fragaria,Fragaria,vesca,Fragaria vesca,Fragaria vesca,Fragaria_vesca,1,NO,Fragaria vesca,Fragaria vesca,Fragaria vesca,0.1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.61111111,NA,NA,0.351086957,NA,312.2441806,NA,NA,0.573001876,1086.626143,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Fragaria,Fragaria,virginiana,Fragaria virginiana,Fragaria virginiana,Fragaria_virginiana,1,NO,Fragaria virginiana,Fragaria virginiana,Fragaria virginiana,0.33089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.3015971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Oleaceae,Oleaceae,Fraxinus,Fraxinus,americana,Fraxinus americana,Fraxinus americana,Fraxinus_americana,1,NO,Fraxinus americana,Fraxinus americana,Fraxinus americana,0.569661886,1.93,NA,453.6180833,27.00292735,NA,NA,NA,NA,NA,195.2,NA,NA,77.90428571,16.25742783,NA,0.173936676,1.8288,33.2814428,NA,NA,NA,419.0968867,NA,NA,NA,NA,NA,NA,437.15,NA,NA,55,0.012268236,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Oleaceae,Oleaceae,Fraxinus,Fraxinus,nigra,Fraxinus nigra,Fraxinus nigra,Fraxinus_nigra,1,NO,Fraxinus nigra,Fraxinus nigra,Fraxinus nigra,0.64486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136671025,NA,34.9184154,NA,NA,NA,720.6851201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Oleaceae,Oleaceae,Fraxinus,Fraxinus,pennsylvanica,Fraxinus pennsylvanica,Fraxinus pennsylvanica,Fraxinus_pennsylvanica,1,NO,Fraxinus pennsylvanica,Fraxinus pennsylvanica,Fraxinus pennsylvanica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6,NA,2.332042872,NA,2.7432,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Gesneriaceae,Gesneriaceae,Seemannia,Seemannia,sylvatica,Seemannia sylvatica,Seemannia sylvatica,Seemannia_sylvatica,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,boreale,Galium boreale,Galium boreale,Galium_boreale,1,NO,Galium boreale,Galium boreale,Galium boreale,0.1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.16666667,NA,NA,0.315984509,NA,172.8382766,NA,NA,0.767008388,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,trifidum,Galium trifidum,Galium trifidum,Galium_trifidum,1,NO,Galium trifidum,Galium trifidum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,triflorum,Galium triflorum,Galium triflorum,Galium_triflorum,1,NO,Galium triflorum,Galium triflorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Geraniales,Geraniaceae,Geraniaceae,Geranium,Geranium,maculatum,Geranium maculatum,Geranium maculatum,Geranium_maculatum,1,NO,Geranium maculatum,Geranium maculatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Glechoma,Glechoma,hederacea,Glechoma hederacea,Glechoma hederacea,Glechoma_hederacea,1,NO,Glechoma hederacea,Glechoma hederacea,Glechoma hederacea,0.213838095,NA,NA,388.0332257,25.50149639,NA,NA,1.761014382,NA,NA,NA,NA,NA,52.2,15.84806833,2.2,0.104315255,NA,419.5272801,NA,NA,0.211862939,2326.731307,NA,4.18281e-5,37,NA,NA,6.897330361,NA,NA,NA,127.885,0.084490888,57.31077396,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Glyceria,Glyceria,grandis,Glyceria grandis,Glyceria grandis,Glyceria_grandis,1,NO,Glyceria grandis,Glyceria grandis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Gamochaeta,Gamochaeta,purpurea,Gamochaeta purpurea,Gamochaeta purpurea,Gamochaeta_purpurea,1,NO,Gnaphalium purpureum,Gamochaeta purpurea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Gnaphalium,Gnaphalium,uliginosum,Gnaphalium uliginosum,Gnaphalium uliginosum,Gnaphalium_uliginosum,1,NO,Gnaphalium uliginosum,Gnaphalium uliginosum,Gnaphalium uliginosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Helenium,Helenium,autumnale,Helenium autumnale,Helenium autumnale,Helenium_autumnale,1,NO,Helenium autumnale,Helenium autumnale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Helianthus,Helianthus,hirsutus,Helianthus hirsutus,Helianthus hirsutus,Helianthus_hirsutus,1,NO,Helianthus hirsutus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifragaceae,Heuchera,Heuchera,richardsonii,Heuchera richardsonii,Heuchera richardsonii,Heuchera_richardsonii,1,NO,Heuchera richardsonii,Heuchera richardsonii,Heuchera richardsonii,0.2062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,91.23542858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Pilosella,Pilosella,aurantiaca,Pilosella aurantiaca,Pilosella aurantiaca,Pilosella_aurantiaca,1,NO,Pilosella aurantiaca,Hieracium aurantiacum,Hieracium aurantiacum,NA,NA,NA,438.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72,NA,NA,NA,114.2866667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Hieracium,Hieracium,umbellatum,Hieracium umbellatum,Hieracium umbellatum,Hieracium_umbellatum,1,NO,Hieracium umbellatum,Hieracium umbellatum,Hieracium umbellatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,83.9525,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Hieracium,Pilosella,longipila,Pilosella longipila,Hieracium longipilum,Hieracium_longipilum,1,NO,Hieracium longipilum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Anthoxanthum,Anthoxanthum,nitens,Anthoxanthum nitens,Anthoxanthum nitens,Anthoxanthum_nitens,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Houstonia,Houstonia,longifolia,Houstonia longifolia,Houstonia longifolia,Houstonia_longifolia,1,NO,Houstonia longifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Hypoxidaceae,Hypoxidaceae,Hypoxis,Hypoxis,hirsuta,Hypoxis hirsuta,Hypoxis hirsuta,Hypoxis_hirsuta,1,NO,Hypoxis hirsuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Aquifoliales,Aquifoliaceae,Aquifoliaceae,Ilex,Ilex,verticillata,Ilex verticillata,Ilex verticillata,Ilex_verticillata,1,NO,Ilex verticillata,Ilex verticillata,Ilex verticillata,0.6381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101984127,NA,30.67680934,NA,NA,NA,614.9338521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Iridaceae,Iridaceae,Iris,Iris,versicolor,Iris versicolor,Iris versicolor,Iris_versicolor,1,NO,Iris versicolor,Iris versicolor,Iris versicolor,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.1,119,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Juncaceae,Juncaceae,Juncus,Juncus,tenuis,Juncus tenuis,Juncus tenuis,Juncus_tenuis,1,NO,Juncus tenuis,Juncus tenuis,Juncus tenuis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,G,Pinopsida,Pinales,Cupressaceae,Cupressaceae,Juniperus,Juniperus,virginiana,Juniperus virginiana,Juniperus virginiana,Juniperus_virginiana,1,NO,Juniperus virginiana,Juniperus virginiana,Juniperus virginiana,NA,NA,NA,501.1,77.115,NA,NA,NA,NA,NA,323.1,NA,NA,100,7.15,NA,NA,3.6528,NA,NA,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Krigia,Krigia,biflora,Krigia biflora,Krigia biflora,Krigia_biflora,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Lactuca,Lactuca,biennis,Lactuca biennis,Lactuca biennis,Lactuca_biennis,1,NO,Lactuca biennis,Mulgedium spicatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Lactuca,Lactuca,canadensis,Lactuca canadensis,Lactuca canadensis,Lactuca_canadensis,1,NO,Lactuca canadensis,NA,Lactuca canadensis,0.398775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228377583,NA,37.4397427,NA,NA,0.43039651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lathyrus,Lathyrus,ochroleucus,Lathyrus ochroleucus,Lathyrus ochroleucus,Lathyrus_ochroleucus,1,NO,Lathyrus ochroleucus,Lathyrus ochroleucus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lathyrus,Lathyrus,venosus,Lathyrus venosus,Lathyrus venosus,Lathyrus_venosus,1,NO,Lathyrus venosus,Lathyrus venosus,Lathyrus venosus,0.3725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194444444,NA,46.82957143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Lepidium,Lepidium,densiflorum,Lepidium densiflorum,Lepidium densiflorum,Lepidium_densiflorum,1,NO,Lepidium densiflorum,Lepidium densiflorum,Lepidium densiflorum,0.137691667,NA,NA,417.0936584,29.34629742,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.21282053,NA,0.43647638,NA,198.3379044,NA,NA,0.184742859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Lepidium,Lepidium,virginicum,Lepidium virginicum,Lepidium virginicum,Lepidium_virginicum,1,NO,Cercis virginica,Lepidium virginicum,Lepidium virginicum,0.1183375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568010133,NA,186.6354975,NA,NA,0.255667793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,cognata,Digitaria cognata,Digitaria cognata,Digitaria_cognata,1,NO,Digitaria cognata,Digitaria cognata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lespedeza,Lespedeza,capitata,Lespedeza capitata,Lespedeza capitata,Lespedeza_capitata,1,NO,Lespedeza capitata,Lespedeza capitata,Lespedeza capitata,0.333275,NA,NA,NA,14.1,NA,NA,NA,32,NA,NA,NA,NA,NA,31.172408,NA,0.228401178,2.3876,79.00332954,46.13403098,1.011240591,0.337024703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Liatris,Liatris,aspera,Liatris aspera,Liatris aspera,Liatris_aspera,1,NO,Liatris aspera,Liatris aspera,Liatris aspera,0.335858333,NA,NA,NA,40.1,NA,NA,NA,265,NA,NA,NA,NA,NA,20.498833,NA,0.135313282,NA,193.6403191,44.80025009,0.938198878,0.328042296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Liatris,Liatris,ligulistylis,Liatris ligulistylis,Liatris ligulistylis,Liatris_ligulistylis,1,NO,Liatris ligulistylis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Liatris,Liatris,pycnostachya,Liatris pycnostachya,Liatris pycnostachya,Liatris_pycnostachya,1,NO,Liatris pycnostachya,Liatris pycnostachya,Liatris pycnostachya,0.2799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13734772,0.15,108.748554,NA,NA,0.484915344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Linaria,Linaria,vulgaris,Linaria vulgaris,Linaria vulgaris,Linaria_vulgaris,1,NO,Linaria vulgaris,Linaria vulgaris,Linaria vulgaris,0.1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,0.521818182,NA,120.6592943,NA,NA,0.672131148,506.7023685,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Boraginales,Boraginaceae,Boraginaceae,Lithospermum,Lithospermum,canescens,Lithospermum canescens,Lithospermum canescens,Lithospermum_canescens,1,NO,Lithospermum canescens,Lithospermum canescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Boraginales,Boraginaceae,Boraginaceae,Lithospermum,Lithospermum,caroliniense,Lithospermum caroliniense,Lithospermum carolinense,Lithospermum_carolinense,1,NO,Lithospermum caroliniense,Lithospermum caroliniense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Campanulaceae,Campanulaceae,Lobelia,Lobelia,siphilitica,Lobelia siphilitica,Lobelia siphilitica,Lobelia_siphilitica,1,NO,Lobelia siphilitica,Lobelia siphilitica,Lobelia siphilitica,0.18808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.4045227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Lolium,Lolium,multiflorum,Lolium multiflorum,Lolium multiflorum,Lolium_multiflorum,1,NO,Lolium multiflorum,Lolium multiflorum,Lolium multiflorum,0.26045,NA,NA,389.3,18.89108911,NA,NA,NA,NA,NA,119.75,NA,NA,29.17,17.31666667,0.8,0.022,0.145714286,178.6858956,NA,2.545,0.266641766,NA,0.133,NA,6,NA,NA,NA,547.1,NA,NA,41.8831,0.060061132,NA,NA
